author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Eugenie,3,Schließlich erklärte ihr Eugenie rund heraus,"erklären, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Frau,3,jedesmal mit der beleidigenden Bemerkung,"beleidigend, Bemerkung"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,ambient_sound,ambient,1,Hätten die Mädchen nur nicht immer ihre geflüsterten Unterhaltungen abgebrochen,"Haben, Mädchen, geflüstert, Unterhaltung, abbrechen"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,character_sound,Agathe,0,"Aber der Stolz hinderte sie , auch nur eine einzige Frage zu thun","Stolz, hinderen, einzig, Frage, Thun"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,ambient_sound,ambient,2,und fünfundzwanzig schonungslose Mädchenzungen darüber tuschelten und flüsterten,"schonungslos, Mädchenzungen, tuschelt, Flüstert"
"Reuter, Gabriele",Aus guter Familie,1.3,non-scene,ambient_sound,ambient,4,Trotz dieser Vorsicht bekamen mehrere Schülerinnen Weinkrämpfe,"Vorsicht, bekommen, Schülerin, Weinkrämpfe"
"Reuter, Gabriele",Aus guter Familie,1.3,20,character_sound,Eugenie,3,Eugenie sprach noch mit der Engländerin,"Eugenie, sprechen, Engländerin"
"Reuter, Gabriele",Aus guter Familie,1.3,20,character_sound,Eugenie,3,und erzählte dieser,erzählen
"Reuter, Gabriele",Aus guter Familie,1.3,20,ambient_sound,ambient,3,Nach einigem Hin- und Herreden verschwand Eugenie,"herreden, verschwinden, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.3,20,character_sound,Eugenie,2,flüsterte sie weinend,flüstern
"Reuter, Gabriele",Aus guter Familie,1.3,20,character_sound,Agathe,3,"fragte Agathe , sich aufrichtend",fragt
"Reuter, Gabriele",Aus guter Familie,1.3,20,character_sound,Mädchen,2,und weinten zusammen,weinen
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,4,Das Tanzen zu der Begleitung einer gepfiffenen Polka,"tanzen, Begleitung, gepfiffen, Polka"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,character_sound,mixed,3,Agathes und Martins gemeinsames Schwärmen,"agathe, Martin, gemeinsam, Schwärme"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,character_sound,Frau,3,"und die nüchternen Bemerkungen, welche Cousine Mimi dazwischen warf","nüchtern, Bemerkung, werfen"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,3,Die zierlichen Redewendungen der Kadetten,"zierlich, Redewendung, Kadett"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,character_sound,Walter,3,"oder die unnatürlich tiefe, pathetische Stimme, in der Agathes Bruder sich seit kurzem gefiel","tief, pathetisch, Stimme, agath, Bruder, kurz, gefallen"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,4,Man mußte eben lachen über alles und über gar nichts,"müssen, lachen"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,3,den ganzen Tag lachen,"ganz, Tag, lachen"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,3,bis die Mädchen mit thränenüberströmten Wangen und den seltsamsten Lachseufzern gegeneinander taumelten,"Mädchen, thränenüberströmt, Wang, seltsam, Lachseufzer, taumelten"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,4,und die großen Jungen vor Vergnügen brüllten,"groß, Junge, Vergnügen, brüllten"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,4,sich auf die Schenkel schlugen,"Schenkel, schlagen"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,3,die weisen Gespräche,"weis, Gespräch"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,ambient_sound,ambient,3,das ernsthafte und eifrige Streiten über alle Weltfragen,"ernsthaft, eifrig, Streit, Weltfrag"
"Reuter, Gabriele",Aus guter Familie,1.4,non-scene,character_sound,Agathe,0,"Auch schwieg sie von der furchtbaren Aufregung, in die er Agathchen versetzte","schweigen, furchtbar, Aufregung, Agathchen, versetzen"
"Reuter, Gabriele",Aus guter Familie,1.4,22,character_sound,Martin,3,und sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.4,22,ambient_sound,ambient,4,bis die Mittagsglocke läutete,"Mittagsglocke, läuten"
"Reuter, Gabriele",Aus guter Familie,1.5,non-scene,character_sound,Martin,3,Martin nannte sie verächtlich nur,nennen
"Reuter, Gabriele",Aus guter Familie,1.5,non-scene,character_sound,Martin,3,"Er gewöhnte sich eine rohe Art an, über alles, was sie schön fand, zu höhnen","gewöhnen, roh, Art, finden, höhnen"
"Reuter, Gabriele",Aus guter Familie,1.5,non-scene,character_sound,Martin,4,und bei jeder Gelegenheit in ein lautes wildes Lachen auszubrechen,"Gelegenheit, laut, wild, lachen, auszubrechen"
"Reuter, Gabriele",Aus guter Familie,1.5,23,character_sound,Agathe,1,indem sie ihre Lieblingspuppe zum Abschied leise auf die Stirn küßte,"Lieblingspuppe, Abschied, Stirn, küssen"
"Reuter, Gabriele",Aus guter Familie,1.5,23,character_sound,Agathe,4,und lachte es an,lachen
"Reuter, Gabriele",Aus guter Familie,1.5,non-scene,character_sound,Agathe,4,Beim Abstäuben der Möbel konnte ihr heller Sopran sich plötzlich zu lautem Jubel aufschwingen,"abstäuben, Möbel, können, hell, Sopran, laut, Jubel, aufschwingen"
"Reuter, Gabriele",Aus guter Familie,1.5,non-scene,character_sound,Herr Heidling,0,Der Regierungsrat begann seine Tochter mit stiller Verliebtheit zu betrachten,"Regierungsrat, beginnen, Tochter, still, Verliebtheit, betrachten"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,rief die blasse Lisbeth Wendhagen,"rufen, Blasse, Wendhag"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,3,bemerkte Eugenie weise,"bemerken, Eugenie, weisen"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,3,sagte Eugenie,"sagen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Agathe,3,Agathes Wangen erglühten bei dieser ärgerlichen Entschuldigung noch feuriger,"Agathes, Wang, erglühen, ärgerlich, Entschuldigung"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,fragte bissig ein älteres Mädchen aus dem Kreise,"fragen, alt, Mädchen, Kreis"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,4,Mit Bewunderung und viel Gelächter wurde das Kunststück beobachtet,"Bewunderung, Gelächter, werden, Kunststück, beobachten"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,überlegte Fräulein von Henning,"überlegt, Fräulein"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Exzellenz Wimpffen hat gesagt,"Exzellenz, Wimpffen, haben, sagen"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,3,widersprach Eugenie,"widersprechen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Exzellenz Wimpffen hat zu Mama gesagt,"Exzellenz, Wimpffen, haben, Mama, sagen"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,0,Es trat eine Stille ein,"treten, Stille"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Agathe,3,sagte Agathes ruhige Stimme,"sagen, ruhig, Stimme"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,fragte Lisbeth Wendhagen wichtig,"fragt, Wendhag"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,4,rief die Tochter des Oberpräsidenten,"rufen, Tochter, Oberpräsident"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Mehrere Damen warnten sie noch,"Dame, warnen"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Gustav,3,er sagt immer,sagen
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,4,Ein unendliches Gekicher erscholl um den Kaffeetisch,"unendlich, Gekicher, Kaffeetisch"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Agathe,4,Agathe lachte laut und lustig,lachen
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,4,und alle stimmten aufs neue ein,"stimmen, neu"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,ließ sich das hohe Stimmchen eines niedlichen Schwarzkopfes vernehmen,"lassen, hoch, Stimmchen, niedlich, Schwarzkopf, vernehmen"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Agathe,3,sagte Agathe hochmütig,sagen
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,3,rief Eugenie,"rufen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,neulich Abend bin ich auf der Straße angeredet,"Abend, sein, Straße, anreden"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,begann Lisbeth Wendhagen,"beginnen, Wendhag"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,und sage,sagen
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,4,riefen ungeduldige Stimmen,"rufen, ungeduldig, Stimme"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,4,klingelte,klingeln
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Antwortet mir,Antwortet
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Mich hat mal Einer draußen auf den Glacis angeredet,"haben, Glacis, angereden"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,4,rief Eugenie,"rufen, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,3,was ich geantwortet habe,"antworten, haben"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,3,Habe mich ganz gut mit ihm unterhalten,"Haben, unterhalten"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Eugenie,4,schrie Eugenie,"schreien, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,seufzte Lisbeth,seufzen
"Reuter, Gabriele",Aus guter Familie,1.5,24,character_sound,Frau,3,Wie kannst Du so etwas behaupten,"kannsen, behaupten"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Sie klatscht zu gräßlich,klatschen
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,3,Man sprach von Holzmalerei,"sprechen, Holzmalerei"
"Reuter, Gabriele",Aus guter Familie,1.5,24,ambient_sound,ambient,2,Man munkelte etwas Unbestimmtes von einer dummen Liebesgeschichte,"munkelen, Unbestimmt, dumm, Liebesgeschicht"
"Reuter, Gabriele",Aus guter Familie,1.6,25,character_sound,Mädchen,3,hatten Agathes Freundinnen geraten,"haben, Agathes, Freundin, geraten"
"Reuter, Gabriele",Aus guter Familie,1.6,25,character_sound,Martin,3,sagte Martin verächtlich,sagen
"Reuter, Gabriele",Aus guter Familie,1.6,25,character_sound,Herr Heidling,3,und der Regierungsrat setzte seinen Neffen über die ungehörige Ausdrucksweise zur Rede,"Regierungsrat, setzen, Neffe, ungehörig, Ausdrucksweise, Rede"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,character_sound,Männer,3,Denn es entstand infolge dessen zwischen ihrem Vater und Martin ein Streit,"entstehen, Vater, Streit"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,character_sound,Herr Heidling,3,Martins Vorliebe für Herweghs Gedichte wurde strenge getadelt,"Martin, Vorliebe, Gedicht, werden, streng, tadeln"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,character_sound,Männer,3,die zornigen Ausrufe,"zornig, Ausrufe"
"Reuter, Gabriele",Aus guter Familie,1.6,26,character_sound,Herr Heidling,3,Bei den schmeichelhaften Bemerkungen ihres Vaters,"schmeichelhaft, Bemerkung, Vater"
"Reuter, Gabriele",Aus guter Familie,1.6,26,character_sound,Frau Heidling,0,und dem stillen Triumph auf ihrer Mutter leidendem Gesicht,"still, Triumph, Mutter, leidend, Gesicht"
"Reuter, Gabriele",Aus guter Familie,1.6,27,character_sound,Agathe,3,durch Regen und Schnee zu patschen,"Regen, Schnee, patschen"
"Reuter, Gabriele",Aus guter Familie,1.6,27,ambient_sound,ambient,3,die an ihnen vorüberdonnerte,vorüberdonnert
"Reuter, Gabriele",Aus guter Familie,1.6,27,character_sound,mixed,0,dann schritten sie in finsterem Schweigen,"schriten, finster, schweigen"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,2,vorsichtig miteinander flüsternd,
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,2,und außerdem wie drüben ein halblautes Flüstern,"halblaut, Flüstern"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,1,ein steifes Verbeugen,"steif, Verbeugen"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,3,Hier wurde lauter geschwatzt,"werden, schwatzen"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,1,durch welches dann jedesmal ein leises Zittern und Bewegen lief,"leis, Zittern, Beweg, laufen"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,4,Und nun schmetterten die Fanfaren zum Angriff,"schmetteren, Fanfar, Angriff"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,0,Und wie die Mütter in ihren Unterhaltungen ganz verstummten,"Mutter, Unterhaltung, verstummten"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,3,und zu langen politischen Auseinandersetzungen,"lang, politisch, Auseinandersetzung"
"Reuter, Gabriele",Aus guter Familie,1.6,28,character_sound,Gustav,3,sagte Onkel Gustav mit ehrfurchtsvollem Ausdruck,"sagen, Onkel, ehrfurchtsvoll, Ausdruck"
"Reuter, Gabriele",Aus guter Familie,1.6,29,character_sound,Frau Heidling,2,Die Regierungsrätin flüsterte ihr zu,"Regierungsrätin, flüstern"
"Reuter, Gabriele",Aus guter Familie,1.6,29,character_sound,Martin,3,Martins Anerbieten,"Martin, Anerbiet"
"Reuter, Gabriele",Aus guter Familie,1.6,29,character_sound,Agathe,3,nicht angenommen zu haben,"annehmen, haben"
"Reuter, Gabriele",Aus guter Familie,1.6,29,ambient_sound,ambient,3,und eifrig darüber beratschlagten,beratschlagt
"Reuter, Gabriele",Aus guter Familie,1.6,29,ambient_sound,ambient,3,das tröstend zu ihr sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.6,29,ambient_sound,ambient,3,Große Gruppen von jungen Männern sprachen unbefangen mit einander,"groß, Gruppe, jung, Mann, sprechen, Unbefang, einander"
"Reuter, Gabriele",Aus guter Familie,1.6,29,character_sound,Raikendorf,3,fragte er,fragen
"Reuter, Gabriele",Aus guter Familie,1.6,29,character_sound,Frauen,3,Die Mütter tauschten ihre Bemerkungen,"Mutter, tauschen, Bemerkung"
"Reuter, Gabriele",Aus guter Familie,1.6,29,character_sound,Frau Heidling,3,und sagte freundlich,sagen
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,3,und stöhnte,stöhnen
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,ambient_sound,ambient,2,und schnaufte,schnaufen
"Reuter, Gabriele",Aus guter Familie,1.6,30,character_sound,Gustav,3,und forderte nun alle die jungen Damen auf,"fordern, jung, Dame"
"Reuter, Gabriele",Aus guter Familie,1.6,30,character_sound,Gustav,2,hörte sie ihn halblaut sagen,"hören, sagen"
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,3,wurde Agathe von ihrem Herrn gefragt,"werden, Herr, fragen"
"Reuter, Gabriele",Aus guter Familie,1.6,31,character_sound,Agathe,3,Agathe war einverstanden,sein
"Reuter, Gabriele",Aus guter Familie,1.6,31,character_sound,Eugenie,3,Auch klagte sie Agathe,klagen
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,3,"und auch die zwei Herren bemühten sich nach Kräften, die Unterhaltung in frischem Gange zu halten","Herr, bemühen, Kraft, Unterhaltung, frisch, Gang, halten"
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,3,Man tauschte allerlei sinnreiche Witze und Wetten aus,"tauschen, sinnreich, Witze, wetten"
"Reuter, Gabriele",Aus guter Familie,1.6,31,character_sound,Agathe,3,Agathe machte die Bemerkung,"machen, Bemerkung"
"Reuter, Gabriele",Aus guter Familie,1.6,31,character_sound,Agathe,3,Agathe mußte ein paarmal in ein helles Gekicher ausbrechen,"müssen, Paarmal, hell, Gekicher, ausbrechen"
"Reuter, Gabriele",Aus guter Familie,1.6,31,character_sound,Eugenie,3,und Eugenie sagte alles mit gezierten kleinen Spitzen,"Eugenie, sagen, geziert, klein, Spitze"
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,4,Als der Lärm an den großen Tischen immer lauter wurde,"Lärm, groß, Tisch, werden"
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,4,und alles um sie her lachte,lingen
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,2,flüsterte,flüstern
"Reuter, Gabriele",Aus guter Familie,1.6,31,ambient_sound,ambient,4,und jubelte,jubeln
"Reuter, Gabriele",Aus guter Familie,1.6,31,character_sound,Eugenie,3,was sie sagte,sagen
"Reuter, Gabriele",Aus guter Familie,1.6,32,character_sound,Raikendorf,3,und fragte freundlich herablassend,fragen
"Reuter, Gabriele",Aus guter Familie,1.6,32,character_sound,Agathe,3,sagte sie kurz,sagen
"Reuter, Gabriele",Aus guter Familie,1.6,32,character_sound,Mann,3,und forderte sie auf,fordern
"Reuter, Gabriele",Aus guter Familie,1.6,33,character_sound,Frau Heidling,2,flüsterte die Regierungsrätin aufgeregt,"flüstern, Regierungsrätin"
"Reuter, Gabriele",Aus guter Familie,1.6,33,character_sound,Agathe,3,stotterte Agathe glutrot,stotteren
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,character_sound,Mädchen,3,und über das Fest redete,"Fest, reden"
"Reuter, Gabriele",Aus guter Familie,1.6,non-scene,character_sound,Agathe,3,und versicherte,versichern
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Eugenie,3,Wie sie sich im Gespräch mit ihm keck auf Gebiete wagte,"Gespräch, Gebiet, wagen"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Frau Heidling,3,seit die Regierungsrätin Heidling ihren Bekannten geklagt hatte,"Regierungsrätin, bekannte, klagen, haben"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Eugenie,3,Einmal warf Eugenie im Gespräch mit Agathe die Bemerkung hin,"werfen, Eugenie, Gespräch, Bemerkung"
"Reuter, Gabriele",Aus guter Familie,1.7,34,character_sound,Eugenie,2,flüsterte sie lachend,flüstern
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Martin,3,"und trieb, wenn er kam, nur Neckereien und Scherze mit den beiden Mädchen","treiben, kommen, Scherz, Mädchen"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Herr Heidling,3,und knüpfte manche lehrhafte Bemerkung,"knüpfen, lehrhaft, Bemerkung"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,ambient_sound,ambient,3,"mit ihm von Bild zu Bild ziehend, lachend, schwatzend","Bild, Bild"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,ambient_sound,ambient,2,sich ihre ketzerischen Bemerkungen in die Ohren tuschelnd,"ketzerisch, Bemerkung, Ohr"
"Reuter, Gabriele",Aus guter Familie,1.7,35,character_sound,Herr Heidling,3,las der Regierungsrat aus dem Kataloge hervor,"lesen, Regierungsrat, Kataloge"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Agathe,2,Sie weinte vor Eifersucht,"weinen, Eifersucht"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Herr Heidling,3,wenn der Regierungsrat plötzlich seiner Frau und Tochter heftige Vorwürfe über ihre Verschwendungssucht im Haushalt machte,"Regierungsrat, Frau, Tochter, heftig, Vorwurf, Verschwendungssucht, Haushalt, machen"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Herr Heidling,3,und erklärte,erklären
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Herr Heidling,3,Aber gleich darauf meinte er wieder,meinen
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,ambient_sound,ambient,4,Walter und seine Freunde lachten viel über Martin Greffingers zornige Kritik der frisch errungenen Herrlichkeit,"Freund, lachen, zornig, Kritik, errungen, Herrlichkeit"
"Reuter, Gabriele",Aus guter Familie,1.7,37,character_sound,Eugenie,3,"Dabei tauschte sie , den Kopf in die Rechte gestützt, über den Tisch Neckereien mit Walter","tauschen, Kopf, Recht, stützen, Tisch"
"Reuter, Gabriele",Aus guter Familie,1.7,37,character_sound,Agathe,3,die Bemerkung hinzuwerfen,"Bemerkung, hinzuwerfen"
"Reuter, Gabriele",Aus guter Familie,1.7,37,character_sound,Eugenie,3,fragte Eugenie vorwurfsvoll,"fragt, Eugenie"
"Reuter, Gabriele",Aus guter Familie,1.7,37,character_sound,Eugenie,3,fügte sie mit ihrem frivolen kleinen Lachen hinzu,"fügen, frivol, klein, lachen"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,ambient_sound,ambient,3,während ihr alle Bekannte Glück wünschten,"bekannt, Glück, wünschen"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Eugenie,3,und hatte schon verschiedene Anträge ausgeschlagen,"haben, verschieden, Antrag, ausschlagen"
"Reuter, Gabriele",Aus guter Familie,1.7,non-scene,character_sound,Mädchen,3,Die beiden Freundinnen berichteten sich getreulich jede Kleinigkeit ihres täglichen Lebens,"Freundin, berichten, Kleinigkeit, täglich, Leben"
"Reuter, Gabriele",Aus guter Familie,1.8,non-scene,character_sound,Dorte,3,und verlangte von den jungen Dingern das Gleiche,"verlangen, jung, Ding, Gleiche"
"Reuter, Gabriele",Aus guter Familie,1.8,non-scene,character_sound,Dorte,3,und hielt ihr kleine moralische Vorträge über die Schädlichkeit und die Gefahren der Tanzböden,"halten, klein, moralisch, Vortrag, Schädlichkeit, Gefahr, Tanzböd"
"Reuter, Gabriele",Aus guter Familie,1.8,non-scene,character_sound,Frau Heidling,3,das Mädchen Luise zu rufen,"Mädchen, Luise, rufen"
"Reuter, Gabriele",Aus guter Familie,1.8,non-scene,character_sound,Agathe,3,nannte Agathe sie nach wie vor mit der traulichen Abkürzung »Wiesing«,"nennen, traulich, Abkürzung"
"Reuter, Gabriele",Aus guter Familie,1.8,non-scene,character_sound,Agathe,3,so unterhielt sie sich freundlich mit Wiesing,unterhalten
"Reuter, Gabriele",Aus guter Familie,1.8,non-scene,character_sound,Martin,3,hatte Martin einmal gesagt,"haben, sagen"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,sagte Wiesing eines Morgens,"sagen, Morgen"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,stotterte Wiesing,stotteren
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Agathe,3,sagte Agathe ungeduldig,sagen
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,sie schluchzte erbärmlich,schluchzen
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Agathe,2,sagte sie leise,sagen
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Agathe,3,"fragte Agathe , wie in einem beängstigenden Traum erstarrend","fragt, beängstigend, Traum"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Agathe,4,schrie Agathe zornig,schreien
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,Das Mädchen schluchzte nur noch heftiger,"Mädchen, schluchzen"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,stammelte sie nach einer Weile,"stammeln, Weile"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Agathe,2,flüsterte sie,flüstern
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,0,Wiesing antwortete nicht,antworten
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,sagte Wiesing nachdenklich,sagen
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Walter,4,rief Walter im Flur,"rufen, Flur"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Agathe,2,murmelte Agathe,murmeln
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Walter,4,scholl des Lieutenants grollende Stimme aufs Neue über den Flur,"Lieutenant, grollend, Stimme, neue, Flur"
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Walter,3,Walter sagte jedoch nur kurz und scharf,sagen
"Reuter, Gabriele",Aus guter Familie,1.8,38,character_sound,Wiesing,3,Wiesing antwortete mit ihrem mühsamen Hochdeutsch,"antworten, mühsam, Hochdeutsch"
"Reuter, Gabriele",Aus guter Familie,1.8,39,ambient_sound,ambient,4,Dann hämmerte sie ihn mit Wiesings Hülfe an deren Kammerthür fest,"hämmern, Hülfe, Kammerthür"
"Reuter, Gabriele",Aus guter Familie,1.8,39,character_sound,Pastor Kandler,3,daß Pastor Kandler ihr einmal gesagt hatte,"Pastor, sagen, haben"
"Reuter, Gabriele",Aus guter Familie,1.8,40,character_sound,Eugenie,3,und fragte,fragen
"Reuter, Gabriele",Aus guter Familie,1.8,40,character_sound,Eugenie,3,Eugenie nahm Abschied,"Eugenie, nehmen, Abschied"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Eugenie,3,Eugenie fragte auch,"Eugenie, fragen"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Walter,3,Damit begann Walter unvermutet das Gespräch,"beginnen, Gespräch"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Walter,3,übrigens verstand er sie schon nach den ersten halblaut hingestammelten Worten,"verstehen, erster, hingestammelt, Wort"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Walter,3,ging mit klirrenden Sporen im Zimmer hin und her,"gehen, klirrend, Spor, Zimmer"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Walter,3,"und rief halblaut, vor Aerger heiser",rufen
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Agathe,4,rief sie,rufen
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Agathe,3,Sie brach in leidenschaftliches Weinen aus,"brechen, leidenschaftlich, Weinen"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Walter,2,und knirschte mit den Zähnen,"knirschen, Zahn"
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Walter,4,und warf sie gleich darauf krachend zu,werfen
"Reuter, Gabriele",Aus guter Familie,1.8,41,character_sound,Agathe,0,Agathe saß eine Zeit lang still und betäubt von großem Kummer auf einem Stuhl,"sitzen, Zeit, betäuben, groß, Kummer, Stuhl"
