,author,title,chapter_counter,scene_id,annotation,speaker,loudness,sound_event,verb_noun_lemmas
679,"Fontane, Theodor",Effi Briest,23,105,character_sound,Dagobert,3,Eben deshalb sagte ich,sagen
680,"Fontane, Theodor",Effi Briest,23,105,character_sound,Effi,3,Effi wiederholte kopfschüttelnd den Satz,"wiederholen, Satz"
681,"Fontane, Theodor",Effi Briest,23,105,character_sound,Dagobert,3,sagte Dagobert kleinlaut,sagen
682,"Fontane, Theodor",Effi Briest,23,105,character_sound,Luise,0,Auch Mama schweigt,"Mama, schweigen"
683,"Fontane, Theodor",Effi Briest,23,105,character_sound,Dagobert,3,"daß mir, als erstes hier, von meinem Vetter Dagobert gesagt wurde","erster, Vetter, sagen, werden"
684,"Fontane, Theodor",Effi Briest,23,105,character_sound,Dagobert,3,und versprach am anderen Tage wiederzukommen,"versprechen, anderer, Tag, wiederzukommen"
685,"Fontane, Theodor",Effi Briest,23,106,character_sound,Luise,3,sagte Frau von Briest,"sagen, Frau, Briest"
686,"Fontane, Theodor",Effi Briest,23,non-scene,character_sound,Dagobert,3,und auf die Frage nach dem » Warum « anscheinend ernsthaft versicherte,"Frage, versichern"
687,"Fontane, Theodor",Effi Briest,23,non-scene,character_sound,Frauen,4,Das gab dann jedesmal ein Lachen bei Mutter und Tochter,"geben, lachen, Mutter, Tochter"
688,"Fontane, Theodor",Effi Briest,23,non-scene,character_sound,Effi,3,und Effi sagte,sagen
689,"Fontane, Theodor",Effi Briest,23,108,character_sound,Effi,3,ließ Effi die Mama an ihr Bett rufen,"lassen, Mama, Bett, rufen"
690,"Fontane, Theodor",Effi Briest,23,108,character_sound,Effi,3,und sagte,sagen
691,"Fontane, Theodor",Effi Briest,23,108,character_sound,Luise,3,was ich Dir gesagt habe,"sagen, haben"
692,"Fontane, Theodor",Effi Briest,23,108,character_sound,Effi,3,Gestern hast Du noch leichtsinnig darüber gesprochen,"haben, sprechen"
693,"Fontane, Theodor",Effi Briest,23,108,character_sound,Luise,3,Frau von Briest drückte ihre Zustimmung aus,"Frau, Briest, drücken, Zustimmung"
694,"Fontane, Theodor",Effi Briest,23,108,character_sound,Luise,3,bestand aber darauf,bestehen
695,"Fontane, Theodor",Effi Briest,23,109,character_sound,Effi,3,und sagte dann zu Roswitha,sagen
696,"Fontane, Theodor",Effi Briest,23,110,character_sound,Effi,3,Effi seufzte,seufzen
697,"Fontane, Theodor",Effi Briest,23,110,character_sound,Effi,4,Effi lachte herzlich,lachen
698,"Fontane, Theodor",Effi Briest,23,110,character_sound,Effi,3,"Effi, Du sprichst so sonderbar",sprichen
699,"Fontane, Theodor",Effi Briest,23,111,character_sound,Rummschüttel,3,war sein erstes Wort,"sein, erster, Wort"
700,"Fontane, Theodor",Effi Briest,23,111,character_sound,Luise,3,und meinte,meinen
701,"Fontane, Theodor",Effi Briest,23,111,character_sound,Rummschüttel,3,"Rummschüttel blieb aber bei seiner Behauptung, zugleich versichernd","Rummschüttel, bleiben, Behauptung"
702,"Fontane, Theodor",Effi Briest,23,111,character_sound,Rummschüttel,3,sagte Rummschüttel,sagen
703,"Fontane, Theodor",Effi Briest,23,111,character_sound,Rummschüttel,3,sondern sagte mit allem wünschenswerten Ernst,"sagen, wünschensweren"
704,"Fontane, Theodor",Effi Briest,23,111,character_sound,Rummschüttel,3,was ich anraten kann,"anraten, können"
705,"Fontane, Theodor",Effi Briest,23,111,character_sound,Rummschüttel,3,bitte ich Sie,
706,"Fontane, Theodor",Effi Briest,23,112,character_sound,Frauen,3,und Mutter und Tochter ergingen sich in Lobeserhebungen über den feinen alten Herrn,"Mutter, Tochter, ergingen, fein, alt, Herr"
707,"Fontane, Theodor",Effi Briest,23,112,character_sound,Rummschüttel,3,hat er mir draußen noch eigens gesagt,"haben, sagen"
708,"Fontane, Theodor",Effi Briest,23,113,character_sound,Rummschüttel,3,Ich beglückwünsche Sie,beglückwünschen
709,"Fontane, Theodor",Effi Briest,23,113,character_sound,Rummschüttel,1,Er verbeugte sich,verbeugen
710,"Fontane, Theodor",Effi Briest,23,113,character_sound,Effi,3,fuhr sie fort,fahren
711,"Fontane, Theodor",Effi Briest,23,113,character_sound,Rummschüttel,3,und verabschiedete sich unter Empfehlungen an die Mama,"verabschieden, Empfehlung, Mama"
712,"Fontane, Theodor",Effi Briest,23,115,character_sound,Effi,2,und atmete hoch auf,atmen
713,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,mixed,3,und man hatte bereits eine Welt von Dingen durchgesprochen,"haben, Welt, Ding, durchgesprochen"
714,"Fontane, Theodor",Effi Briest,24,116,character_sound,Innstetten,3,sagte Innstetten,"sagen, Innstett"
715,"Fontane, Theodor",Effi Briest,24,116,character_sound,Effi,2,Alles das flüsterte sie ihm zu,flüstern
716,"Fontane, Theodor",Effi Briest,24,116,character_sound,Innstetten,3,und Innstetten sprach seine Freude darüber aus,"Innstett, sprechen, Freude"
717,"Fontane, Theodor",Effi Briest,24,116,character_sound,Roswitha,3,um den Herrn zu begrüßen,"Herr, begrüßen"
718,"Fontane, Theodor",Effi Briest,24,116,character_sound,Roswitha,3,bei welcher Gelegenheit sie sagte,"Gelegenheit, sagen"
719,"Fontane, Theodor",Effi Briest,24,117,character_sound,Innstetten,3,und » auf glückliche Tage « mit allen angestoßen hatte,"glücklich, Tag, anstoßen, haben"
720,"Fontane, Theodor",Effi Briest,24,117,character_sound,Innstetten,3,und sagte,sagen
721,"Fontane, Theodor",Effi Briest,24,117,character_sound,Luise,3,aber Mama sagt,"Mama, sagen"
722,"Fontane, Theodor",Effi Briest,24,117,character_sound,Frau,3,sagte sie,sagen
723,"Fontane, Theodor",Effi Briest,24,117,character_sound,Innstetten,3,Und als ich ihr erwiderte,erwidern
724,"Fontane, Theodor",Effi Briest,24,117,character_sound,Frau,3,sagte sie halblaut und beinahe wie abwesend,sagen
725,"Fontane, Theodor",Effi Briest,24,117,character_sound,Frau,1,Und dann brach sie ab,brechen
726,"Fontane, Theodor",Effi Briest,24,117,character_sound,Dagobert,4,Vetter Briest lachte,"Vetter, Briest, lachen"
727,"Fontane, Theodor",Effi Briest,24,117,character_sound,mixed,3,"Das Gespräch , das meist zurückliegende Verhältnisse berührte, spann sich noch eine Weile weiter","Gespräch, zurückliegend, Verhältnis, berühren, spinnen, Weile"
728,"Fontane, Theodor",Effi Briest,24,117,character_sound,Innstetten,3,was Innstetten mitteilte,"Innstett, mitteilen"
729,"Fontane, Theodor",Effi Briest,24,117,character_sound,Innstetten,3,schloß Innstetten,"schließen, Innstett"
730,"Fontane, Theodor",Effi Briest,24,117,ambient_sound,ambient,1,und als eine kleine Pause eintrat,"klein, Pause, eintreten"
731,"Fontane, Theodor",Effi Briest,24,117,character_sound,mixed,3,nachdem noch Rendez-vous für den andern Vormittag verabredet war,"anderer, Vormittag, verabreden, sein"
732,"Fontane, Theodor",Effi Briest,24,118,character_sound,Effi,3,und sagte,sagen
733,"Fontane, Theodor",Effi Briest,24,118,character_sound,Roswitha,3,Roswitha verlangte,verlangen
734,"Fontane, Theodor",Effi Briest,24,118,character_sound,mixed,3,Und dann plauderten sie weiter,plauderen
735,"Fontane, Theodor",Effi Briest,24,118,character_sound,mixed,1,Mitten im Gespräch aber mußten sie abbrechen,"Gespräch, müssen, abbrechen"
736,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Roswitha,4,worüber Roswitha freilich lachte,lachen
737,"Fontane, Theodor",Effi Briest,24,119,character_sound,Innstetten,3,sagte Innstetten,"sagen, Innstett"
738,"Fontane, Theodor",Effi Briest,24,119,character_sound,Dagobert,3,wie mir Vetter Briest erst gestern noch erzählte,"Vetter, Briest, erzählt"
739,"Fontane, Theodor",Effi Briest,24,119,character_sound,Effi,3,Effi meinte dann schließlich,meinen
740,"Fontane, Theodor",Effi Briest,24,119,character_sound,mixed,3,und unter allerhand kleinem Geplauder,"klein, Geplauder"
741,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Wüllersdorf,3,wie mir Wüllersdorf sagte,"Wüllersdorf, sagen"
742,"Fontane, Theodor",Effi Briest,24,120,character_sound,Innstetten,3,"setzte Innstetten , als er den Namen las, hinzu","setzen, Innstett, Name, lesen"
743,"Fontane, Theodor",Effi Briest,24,121,character_sound,Mann,3,um halb aus Neugier und halb aus Artigkeit ein Gespräch mit ihr anzuknüpfen,"Neugier, Artigkeit, Gespräch, anzuknüpfen"
744,"Fontane, Theodor",Effi Briest,24,121,character_sound,Effi,3,sagte sie,sagen
745,"Fontane, Theodor",Effi Briest,24,121,character_sound,Effi,3,wiederholte sie mit Anstrengung,"wiederholen, Anstrengung"
746,"Fontane, Theodor",Effi Briest,24,121,character_sound,Effi,3,und als sie bald danach ihrem Manne Bericht erstattet,"Manne, Bericht, erstatten"
747,"Fontane, Theodor",Effi Briest,24,121,character_sound,Innstetten,3,sagte dieser,sagen
748,"Fontane, Theodor",Effi Briest,24,122,character_sound,Innstetten,3,von dem Innstetten eben gesprochen,"Innstett, sprechen"
749,"Fontane, Theodor",Effi Briest,24,122,character_sound,mixed,3,und bestellten daselbst einen Imbiß,"bestellten, Imbiß"
750,"Fontane, Theodor",Effi Briest,24,122,ambient_sound,ambient,3,Dies wurde bejaht,"werden, bejahen"
751,"Fontane, Theodor",Effi Briest,24,122,character_sound,Effi,3,sagte Effi,sagen
752,"Fontane, Theodor",Effi Briest,24,122,character_sound,mixed,3,Und während sich das Gespräch in dieser Weise fortsetzte,"Gespräch, Weise, fortsetzen"
753,"Fontane, Theodor",Effi Briest,24,122,character_sound,Effi,3,sagte Effi,sagen
754,"Fontane, Theodor",Effi Briest,24,123,character_sound,Innstetten,3,Es ist so wie Du sagst,"sein, sagen"
755,"Fontane, Theodor",Effi Briest,24,123,character_sound,Effi,3,Und ich muß Dir bekennen,"müssen, bekennen"
756,"Fontane, Theodor",Effi Briest,24,123,character_sound,Innstetten,3,sagte Innstetten,"sagen, Innstett"
757,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,3,und Effi sagte,sagen
758,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,mixed,3,die Hoffnung ausgesprochen,"Hoffnung, aussprechen"
759,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,mixed,3,"eine Einladung, die von den Innstetten's auch ohne langes Zögern angenommen wurde","Einladung, lang, zögern, annehmen, werden"
760,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,3,von dem Effi denn auch versicherte,"Effi, versichern"
761,"Fontane, Theodor",Effi Briest,24,124,character_sound,Effi,3,sagte sie,sagen
762,"Fontane, Theodor",Effi Briest,24,124,character_sound,Innstetten,4,Innstetten lachte,"Innstett, lachen"
763,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,3,und sprach es aus,sprechen
764,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Briest,3,warnte vor zu viel Liebe,"warnen, Liebe"
765,"Fontane, Theodor",Effi Briest,24,125,character_sound,Briest,3,sagte Briest,"sagen, Briest"
766,"Fontane, Theodor",Effi Briest,24,125,character_sound,Effi,3,Sie hat mir so was gesagt,"haben, sagen"
767,"Fontane, Theodor",Effi Briest,24,125,character_sound,Effi,3,Sie sagte,sagen
768,"Fontane, Theodor",Effi Briest,24,125,character_sound,mixed,1,und so brach das Gespräch ab,"brechen, Gespräch"
769,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,mixed,3,Dies Gespräch führten Briest und Frau an demselben Tage,"Gespräch, führen, Briest, Frau, Tag"
770,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,4,Effi lachte herzlich,lachen
771,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,3,und drückte dem Großvater in spe zunächst den Wunsch aus,"drücken, Großvater, Wunsch"
772,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,3,und erzählte von » Kjöbenhavn « und Helsingör,"erzählen, Kjöbenhavn"
773,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Effi,3,wie sie nur sagen könne,"sagen, können"
774,"Fontane, Theodor",Effi Briest,24,non-scene,character_sound,Jahnke,3,und einmal über das andere sagte,sagen
775,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,0,und sah in die stille Nacht hinaus,"sehen, still, Nacht"
776,"Fontane, Theodor",Effi Briest,24,126,character_sound,Effi,3,sagte sie,sagen
777,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,4,In diesem Augenblicke setzte die Turmuhr drüben ein,"Augenblick, setzen, Turmuhr"
778,"Fontane, Theodor",Effi Briest,24,126,character_sound,Effi,3,und Effi zählte die Schläge,"zählen, Schlag"
779,"Fontane, Theodor",Effi Briest,24,126,character_sound,Effi,0,und schwieg,schweigen
780,"Fontane, Theodor",Effi Briest,24,126,character_sound,Effi,3,wiederholte sie,wiederholen
781,"Fontane, Theodor",Effi Briest,24,126,character_sound,Effi,3,und weinte bitterlich,weinen
782,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,3,Alles war so still,sein
783,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,2,"und ein leiser, feiner Ton, wie wenn es regnete, traf von den Platanen her ihr Ohr","leise, fein, Ton, regnen, treffen, Platane, Ohr"
784,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,4,Herüber von der Dorfstraße klang ein Geplärr,"Herüber, Dorfstraße, klingen, Geplärr"
785,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,4,der alte Nachtwächter Kulicke rief die Stunden ab,"alt, Nachtwächter, rufen, Stunde"
786,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,0,und als er zuletzt schwieg,schweigen
787,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,4,"vernahm sie von fernher, aber immer näher kommend, das Rasseln des Zuges","vernehmen, fernh, rasseln, Zug"
788,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,2,Dann wurde der Lärm wieder schwächer,"werden, Lärm"
789,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,1,endlich erstarb er ganz,ersterben
790,"Fontane, Theodor",Effi Briest,24,126,ambient_sound,ambient,2,und nur auf die Platanen rauschte es nach wie vor wie leiser Regen nieder,"Platane, rauschen, leise, Regen"
791,"Fontane, Theodor",Effi Briest,25,127,character_sound,mixed,3,als sie plaudernd durch den Tiergarten hinfuhren,"Tiergarten, hinfuhren"
792,"Fontane, Theodor",Effi Briest,25,127,character_sound,Innstetten,3,Du sprichst ja wie ein Courmacher,"sprichen, Courmacher"
793,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Wüllersdorf,3,warf Wüllersdorf ein,"werfen, Wüllersdorf"
794,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Innstetten,3,Innstetten bestätigte das eine wie das andere,"Innstett, bestätigen"
795,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Effi,4,und Effi suchte lachend darauf einzugehen,"Effi, suchen, eingehen"
796,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Mann,3,"der alte Kaiser Wilhelm aber auf dem Hofball gnädige, huldvolle Worte an die schöne, junge Frau, » von der er schon gehört habe «, gerichtet hatte","alt, Kaiser, Hofball, gnädig, huldvoll, Wort, schön, jung, Frau, hören, haben, richten, haben"
797,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Briest,3,sagte der alte Briest,"sagen, alt, Briest"
798,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Briest,3,scherzte mitunter darüber,scherzen
799,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Briest,3,und sagte,sagen
800,"Fontane, Theodor",Effi Briest,25,non-scene,ambient_sound,ambient,3,so hieß es abschließend,heißen
801,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,mixed,3,Damit war man denn auch einverstanden,sein
802,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Briest,3,wie Briest sagte,sagen
803,"Fontane, Theodor",Effi Briest,25,non-scene,character_sound,Innstetten,3,"Innstetten , der wieder viel mit Vertretung zu thun hatte, beklagte","Innstett, Vertretung, thun, haben, beklagen"
804,"Fontane, Theodor",Effi Briest,25,128,character_sound,Effi,1,und brach ab,brechen
805,"Fontane, Theodor",Effi Briest,25,128,character_sound,Roswitha,3,daß die arme Roswitha so sprach,"arm, sprechen"
806,"Fontane, Theodor",Effi Briest,25,128,character_sound,Roswitha,3,Sie sagte aber doch,sagen
807,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Geheimrätin Zwicker,3,und sich aufs entschiedenste dagegen ausgesprochen,"Entschiedenste, aussprechen"
808,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Effi,3,"Effi , beispielsweise neulich von Nana gesprochen",sprechen
809,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Effi,3,und dabei gefragt habe,"fragen, haben"
810,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Effi,3,Ich habe es aber abgelehnt,"haben, ablehnen"
811,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Mann,3,und Landgerichtsrat Gizicki sagte dann wohl zu Wüllersdorf,"Landgerichtsrat, sagen, Wüllersdorf"
812,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Mann,3,"Gizicki , ein sehr gütiger Herr, hatte sofort alles versprochen","gütig, Herr, haben, versprechen"
813,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Annie,3,"Annie , durch diese Bemerkung einigermaßen geängstigt, versprach","Annie, Bemerkung, ängstigen, versprechen"
814,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Roswitha,3,worauf Roswitha erklärt hatte,"erklären, haben"
815,"Fontane, Theodor",Effi Briest,26,non-scene,character_sound,Frauen,3,daß die Mädchen und Annie das vorstehende Gespräch geführt,"Mädchen, Annie, vorstehend, Gespräch, führen"
816,"Fontane, Theodor",Effi Briest,26,129,character_sound,Annie,3,sagte Annie,"sagen, Annie"
817,"Fontane, Theodor",Effi Briest,26,129,ambient_sound,ambient,4,riß jetzt die Klingel,"reißen, Klingel"
818,"Fontane, Theodor",Effi Briest,26,129,character_sound,Frauen,3,beratschlagte man,beratschlagen
819,"Fontane, Theodor",Effi Briest,26,130,character_sound,Roswitha,3,sagte schließlich Roswitha,sagen
820,"Fontane, Theodor",Effi Briest,26,130,character_sound,Johanna,3,sagte Johanna,sagen
821,"Fontane, Theodor",Effi Briest,26,130,character_sound,Roswitha,3,sagte Roswitha,sagen
822,"Fontane, Theodor",Effi Briest,26,130,character_sound,Roswitha,3,sagte Roswitha,sagen
823,"Fontane, Theodor",Effi Briest,26,130,character_sound,Innstetten,3,sagte er,sagen
824,"Fontane, Theodor",Effi Briest,26,130,character_sound,Roswitha,3,Und nun erzählte Roswitha,erzählen
825,"Fontane, Theodor",Effi Briest,26,131,character_sound,Johanna,3,um zu sagen,sagen
826,"Fontane, Theodor",Effi Briest,27,non-scene,character_sound,mixed,0,Innstetten und Annie saßen sich eine Weile stumm gegenüber,"Innstett, Annie, sitzen, Weile"
827,"Fontane, Theodor",Effi Briest,27,non-scene,ambient_sound,ambient,0,endlich als ihm die Stille peinlich wurde,"Stille, werden"
828,"Fontane, Theodor",Effi Briest,27,non-scene,character_sound,Innstetten,3,that er ein paar Fragen über die Schulvorsteherin und welche Lehrerin sie eigentlich am liebsten habe,"thaen, Frage, Schulvorsteherin, Lehrerin, haben"
829,"Fontane, Theodor",Effi Briest,27,non-scene,character_sound,Annie,3,"Annie antwortete auch, aber ohne rechte Lust","Annie, antworten, rechter, Lust"
830,"Fontane, Theodor",Effi Briest,27,non-scene,character_sound,Johanna,2,ihrem Anniechen zuflüsterte,"anniechen, zuflüsteren"
831,"Fontane, Theodor",Effi Briest,27,non-scene,ambient_sound,ambient,4,als es gleich danach klingelte,klingeln
832,"Fontane, Theodor",Effi Briest,27,non-scene,character_sound,Rummschüttel,3,Er sprach nur vor,sprechen
833,"Fontane, Theodor",Effi Briest,27,non-scene,character_sound,Rummschüttel,3,Dann frug er noch nach der gnädigen Frau,"fragen, gnädig, Frau"
834,"Fontane, Theodor",Effi Briest,27,132,character_sound,Innstetten,3,und mußte fragen,"müssen, Frage"
835,"Fontane, Theodor",Effi Briest,27,132,character_sound,Johanna,3,sagte diese,sagen
836,"Fontane, Theodor",Effi Briest,27,132,character_sound,mixed,3,Und während so Frage und Antwort ging,"Frage, Antwort, gehen"
837,"Fontane, Theodor",Effi Briest,27,132,character_sound,Innstetten,3,Als er das sagte,sagen
838,"Fontane, Theodor",Effi Briest,27,132,character_sound,Johanna,2,klopfte leis an die Thür,"klopfen, Thür"
839,"Fontane, Theodor",Effi Briest,27,132,character_sound,Innstetten,3,Innstetten antwortete auch,"Innstett, antworten"
840,"Fontane, Theodor",Effi Briest,27,132,ambient_sound,ambient,0,sonst alles still,
841,"Fontane, Theodor",Effi Briest,27,132,character_sound,Innstetten,2,Erst nach einer Viertelstunde hörte man wieder sein Auf- und Abschreiten auf dem Teppich,"Viertelstunde, hören, Abschreit, Teppich"
842,"Fontane, Theodor",Effi Briest,27,132,character_sound,Johanna,3,sagte Johanna zu Annie,"sagen, Annie"
843,"Fontane, Theodor",Effi Briest,27,132,character_sound,Rummschüttel,3,Der Doktor hat ihm doch gesagt,"Doktor, haben, sagen"
844,"Fontane, Theodor",Effi Briest,27,133,character_sound,Innstetten,3,und sagte,sagen
845,"Fontane, Theodor",Effi Briest,27,134,character_sound,Innstetten,3,fragte wie's ihr gehe,"fragen, wie's, gehen"
846,"Fontane, Theodor",Effi Briest,27,134,character_sound,Innstetten,3,und ordnete dann an,ordnen
847,"Fontane, Theodor",Effi Briest,27,134,character_sound,Innstetten,2,Diese las er jetzt noch einmal mit halblauter Stimme,"lesen, halblaut, Stimme"
848,"Fontane, Theodor",Effi Briest,27,135,ambient_sound,ambient,4,als draußen die Klingel ging,"Klingel, gehen"
849,"Fontane, Theodor",Effi Briest,27,135,character_sound,Johanna,3,Gleich danach meldete Johanna,melden
850,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,3,empfing ihn Innstetten,"empfangen, Innstett"
851,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,3,Ich bitte Sie,bitte
852,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,3,begann er,beginnen
853,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,3,verzeihen Sie mir die naive Vorfrage,"verzeihen, naiv, Vorfrage"
854,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,0,Wüllersdorf schwieg,"Wüllersdorf, schweigen"
855,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,3,Nach einer Weile sagte Innstetten,"Weile, sagen, Innstett"
856,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,3,sagte Wüllersdorf,"sagen, Wüllersdorf"
857,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,2,und tippte voll nervöser Erregung an die Scheiben,"tippen, nervös, Erregung, Scheibe"
858,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,3,und sagte,sagen
859,"Fontane, Theodor",Effi Briest,27,135,character_sound,Innstetten,3,und mir sagen,sagen
860,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,3,so frage ich,fragen
861,"Fontane, Theodor",Effi Briest,27,135,character_sound,Männer,3,"und nach den ersten Worten, die wir hier gewechselt","erster, Wort, wechseln"
862,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,3,wiederholte Wüllersdorf,"wiederholen, Wüllersdorf"
863,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,3,daß Sie mir eben Ihre Zustimmung ausgedrückt,"Zustimmung, ausdrücken"
864,"Fontane, Theodor",Effi Briest,27,135,character_sound,Wüllersdorf,3,und mir sogar gesagt haben,"sagen, haben"
865,"Fontane, Theodor",Effi Briest,27,135,character_sound,Männer,3,und es wurde festgestellt,"werden, feststellen"
866,"Fontane, Theodor",Effi Briest,28,136,character_sound,Innstetten,3,und begrüßte den Kapitän,"begrüßen, Kapitän"
867,"Fontane, Theodor",Effi Briest,28,136,ambient_sound,ambient,1,und den lachenden blauen Himmel leise zu trüben begann,"lachend, blau, Himmel, trüben, beginnen"
868,"Fontane, Theodor",Effi Briest,28,136,character_sound,Innstetten,3,Innstetten verabschiedete sich von dem Kapitän,"Innstett, verabschieden, Kapitän"
869,"Fontane, Theodor",Effi Briest,28,137,character_sound,Männer,0,"Beide begrüßten sich, ohne zunächst ein Wort zu sprechen","begrüßen, Wort, sprechen"
870,"Fontane, Theodor",Effi Briest,28,137,character_sound,Wüllersdorf,3,sagte Wüllersdorf,"sagen, Wüllersdorf"
871,"Fontane, Theodor",Effi Briest,28,137,character_sound,Wüllersdorf,3,warum Wüllersdorf diesen Ton anschlug,"Ton, anschlug"
872,"Fontane, Theodor",Effi Briest,28,137,character_sound,Innstetten,3,war auch damit einverstanden,sein
873,"Fontane, Theodor",Effi Briest,28,137,character_sound,Wüllersdorf,3,sagte Wüllersdorf,"sagen, Wüllersdorf"
874,"Fontane, Theodor",Effi Briest,28,137,character_sound,Crampas,3,Crampas schlug erst ein Waldeck vor,"schlagen, Waldeck"
875,"Fontane, Theodor",Effi Briest,28,137,character_sound,Crampas,1,Aber dann unterbrach er sich,unterbrechen
876,"Fontane, Theodor",Effi Briest,28,137,character_sound,Crampas,3,und sagte,sagen
877,"Fontane, Theodor",Effi Briest,28,137,character_sound,Wüllersdorf,3,Als ich Ihren Namen nannte,"Name, nennen"
878,"Fontane, Theodor",Effi Briest,28,137,character_sound,Crampas,3,"Er nannte zwei, drei Adlige aus der Nähe","nennen, Adlig, Nähe"
879,"Fontane, Theodor",Effi Briest,28,137,character_sound,Wüllersdorf,3,Aber als ich ihm alles gesagt hatte,"sagen, haben"
880,"Fontane, Theodor",Effi Briest,28,137,character_sound,Crampas,3,sagte er gerade so wie wir,sagen
881,"Fontane, Theodor",Effi Briest,28,138,character_sound,Innstetten,3,fragte Innstetten,"fragt, Innstett"
882,"Fontane, Theodor",Effi Briest,28,138,character_sound,Wüllersdorf,3,und sagte,sagen
883,"Fontane, Theodor",Effi Briest,28,138,ambient_sound,ambient,0,Das Haus lag noch stiller da als früher,"Haus, liegen"
884,"Fontane, Theodor",Effi Briest,28,138,character_sound,Innstetten,3,sagte er zu Wüllersdorf,"sagen, Wüllersdorf"
885,"Fontane, Theodor",Effi Briest,28,138,character_sound,Wüllersdorf,3,als Sie von Crampas sprachen,sprechen
886,"Fontane, Theodor",Effi Briest,28,138,character_sound,Wüllersdorf,3,sprachen Sie selber anders davon,sprechen
887,"Fontane, Theodor",Effi Briest,28,139,character_sound,Männer,3,um noch ein kurzes sachliches Gespräch zu führen,"kurz, sachlich, Gespräch, führen"
888,"Fontane, Theodor",Effi Briest,28,139,ambient_sound,ambient,4,und die Schüsse fielen,"Schuß, fallen"
889,"Fontane, Theodor",Effi Briest,28,139,character_sound,Crampas,2,"zu den paar Worten , die kaum hörbar von des Sterbenden Lippen kamen","Wort, sterbend, Lippe, kommen"
890,"Fontane, Theodor",Effi Briest,28,139,character_sound,Crampas,2,das waren seine letzten Worte,"sein, letzter, Wort"
891,"Fontane, Theodor",Effi Briest,29,141,ambient_sound,ambient,4,und zog die Glocke,"ziehen, Glocke"
892,"Fontane, Theodor",Effi Briest,29,142,character_sound,Innstetten,3,sprach ein paar Worte mit ihr,"sprechen, Wort"
893,"Fontane, Theodor",Effi Briest,29,142,character_sound,Innstetten,3,"lobte sie, daß sie eine gute Kranke sei","loben, gut, kranke, sein"
